species,field_id,works,cost_usd,fetched
Semioptera wallacii,19,5,0.0001,2026-09-09
Semioptera wallacii,11,3,0.0000,2026-09-09
Semioptera wallacii,13,3,0.0000,2026-09-09
Semioptera wallacii,23,3,0.0000,2026-09-09
Semioptera wallacii,22,1,0.0000,2026-09-09
Semnornis frantzii,23,12,0.0001,2026-09-09
Semnornis frantzii,13,3,0.0000,2026-09-09
Semnornis frantzii,19,2,0.0000,2026-09-09
Sephanoides sephaniodes,23,18,0.0001,2026-09-09
Sephanoides sephaniodes,11,12,0.0000,2026-09-09
Sephanoides sephaniodes,13,6,0.0000,2026-09-09
Sephanoides sephaniodes,22,6,0.0000,2026-09-09
Sephanoides sephaniodes,19,3,0.0000,2026-09-09
Sericornis frontalis,23,17,0.0001,2026-09-09
Sericornis frontalis,13,4,0.0000,2026-09-09
Sericornis frontalis,11,2,0.0000,2026-09-09
Sericornis frontalis,19,2,0.0000,2026-09-09
Sericornis humilis,23,8,0.0001,2026-09-09
Sericornis humilis,19,2,0.0000,2026-09-09
Sericornis humilis,11,1,0.0000,2026-09-09
Sericornis magnirostra,23,5,0.0001,2026-09-09
Sericornis magnirostra,11,2,0.0000,2026-09-09
Sericornis magnirostra,19,2,0.0000,2026-09-09
Sericulus ardens,23,3,0.0001,2026-09-09
Sericulus ardens,11,2,0.0000,2026-09-09
Sericulus ardens,19,2,0.0000,2026-09-09
Sericulus ardens,16,1,0.0000,2026-09-09
Sericulus ardens,33,1,0.0000,2026-09-09
Sericulus aureus,13,3,0.0001,2026-09-09
Sericulus aureus,23,3,0.0000,2026-09-09
Sericulus aureus,11,2,0.0000,2026-09-09
Sericulus aureus,19,2,0.0000,2026-09-09
Sericulus chrysocephalus,23,7,0.0001,2026-09-09
Sericulus chrysocephalus,19,4,0.0000,2026-09-09
Sericulus chrysocephalus,11,2,0.0000,2026-09-09
Sericulus chrysocephalus,13,1,0.0000,2026-09-09
Serinus alario,23,9,0.0001,2026-09-09
Serinus alario,11,2,0.0000,2026-09-09
Serinus alario,19,2,0.0000,2026-09-09
Serinus canaria,13,73,0.0001,2026-09-09
Serinus canaria,11,68,0.0000,2026-09-09
Serinus canaria,23,60,0.0000,2026-09-09
Serinus canaria,24,48,0.0000,2026-09-09
Serinus canaria,27,32,0.0000,2026-09-09
Serinus canaria,22,5,0.0000,2026-09-09
Serinus canaria,19,3,0.0000,2026-09-09
Serinus canaria,28,3,0.0000,2026-09-09
Serinus canaria,26,2,0.0000,2026-09-09
Serinus canaria,33,2,0.0000,2026-09-09
Serinus canaria,12,1,0.0000,2026-09-09
Serinus canaria,31,1,0.0000,2026-09-09
Serinus canaria,32,1,0.0000,2026-09-09
Serinus canicollis,23,16,0.0001,2026-09-09
Serinus canicollis,13,5,0.0000,2026-09-09
Serinus canicollis,19,2,0.0000,2026-09-09
Serinus canicollis,22,1,0.0000,2026-09-09
Serinus flavivertex,23,4,0.0001,2026-09-09
Serinus flavivertex,19,2,0.0000,2026-09-09
Serinus flavivertex,11,1,0.0000,2026-09-09
Serinus flavivertex,13,1,0.0000,2026-09-09
Serinus nigriceps,23,6,0.0001,2026-09-09
Serinus nigriceps,19,2,0.0000,2026-09-09
Serinus nigriceps,11,1,0.0000,2026-09-09
Serinus nigriceps,13,1,0.0000,2026-09-09
Serinus nigriceps,22,1,0.0000,2026-09-09
Serinus nigriceps,32,1,0.0000,2026-09-09
Serinus pusillus,23,23,0.0001,2026-09-09
Serinus pusillus,13,7,0.0000,2026-09-09
Serinus pusillus,22,3,0.0000,2026-09-09
Serinus pusillus,19,2,0.0000,2026-09-09
Serinus pusillus,11,1,0.0000,2026-09-09
Serinus pusillus,32,1,0.0000,2026-09-09
Serinus serinus,23,70,0.0001,2026-09-09
Serinus serinus,11,14,0.0000,2026-09-09
Serinus serinus,22,13,0.0000,2026-09-09
Serinus serinus,13,12,0.0000,2026-09-09
Serinus serinus,19,3,0.0000,2026-09-09
Serinus serinus,27,2,0.0000,2026-09-09
Serinus serinus,16,1,0.0000,2026-09-09
Serinus serinus,17,1,0.0000,2026-09-09
Serinus serinus,26,1,0.0000,2026-09-09
Serinus serinus,33,1,0.0000,2026-09-09
Serpophaga cinerea,23,12,0.0001,2026-09-09
Serpophaga cinerea,19,3,0.0000,2026-09-09
Serpophaga cinerea,13,1,0.0000,2026-09-09
Serpophaga cinerea,22,1,0.0000,2026-09-09
Serpophaga griseicapilla,23,12,0.0001,2026-09-09
Serpophaga griseicapilla,11,2,0.0000,2026-09-09
Serpophaga griseicapilla,19,2,0.0000,2026-09-09
Serpophaga hypoleuca,23,12,0.0001,2026-09-09
Serpophaga hypoleuca,22,7,0.0000,2026-09-09
Serpophaga hypoleuca,19,6,0.0000,2026-09-09
Serpophaga hypoleuca,11,4,0.0000,2026-09-09
Serpophaga hypoleuca,25,1,0.0000,2026-09-09
Serpophaga nigricans,23,12,0.0001,2026-09-09
Serpophaga nigricans,11,2,0.0000,2026-09-09
Serpophaga nigricans,19,2,0.0000,2026-09-09
Serpophaga nigricans,13,1,0.0000,2026-09-09
Serpophaga nigricans,22,1,0.0000,2026-09-09
Serpophaga nigricans,33,1,0.0000,2026-09-09
Setopagis heterura,23,3,0.0001,2026-09-09
Setopagis heterura,19,2,0.0000,2026-09-09
Setopagis heterura,11,1,0.0000,2026-09-09
Setopagis heterura,13,1,0.0000,2026-09-09
Setopagis heterura,22,1,0.0000,2026-09-09
Setopagis parvula,23,4,0.0001,2026-09-09
Setopagis parvula,11,3,0.0000,2026-09-09
Setopagis parvula,13,3,0.0000,2026-09-09
Setopagis parvula,19,2,0.0000,2026-09-09
Setopagis parvula,27,2,0.0000,2026-09-09
Setopagis parvula,24,1,0.0000,2026-09-09
Setopagis whitelyi,23,8,0.0001,2026-09-09
Setopagis whitelyi,19,3,0.0000,2026-09-09
Setopagis whitelyi,13,2,0.0000,2026-09-09
Setopagis whitelyi,11,1,0.0000,2026-09-09
Setophaga adelaidae,13,12,0.0001,2026-09-09
Setophaga adelaidae,23,8,0.0000,2026-09-09
Setophaga adelaidae,19,2,0.0000,2026-09-09
Setophaga adelaidae,11,1,0.0000,2026-09-09
Setophaga adelaidae,22,1,0.0000,2026-09-09
Setophaga americana,23,55,0.0001,2026-09-09
Setophaga americana,13,7,0.0000,2026-09-09
Setophaga americana,22,7,0.0000,2026-09-09
Setophaga americana,19,3,0.0000,2026-09-09
Setophaga americana,11,1,0.0000,2026-09-09
Setophaga americana,24,1,0.0000,2026-09-09
Setophaga caerulescens,23,88,0.0001,2026-09-09
Setophaga caerulescens,11,12,0.0000,2026-09-09
Setophaga caerulescens,22,10,0.0000,2026-09-09
Setophaga caerulescens,13,6,0.0000,2026-09-09
Setophaga caerulescens,16,3,0.0000,2026-09-09
Setophaga caerulescens,19,2,0.0000,2026-09-09
Setophaga caerulescens,20,2,0.0000,2026-09-09
Setophaga caerulescens,24,2,0.0000,2026-09-09
Setophaga caerulescens,17,1,0.0000,2026-09-09
Setophaga castanea,23,63,0.0001,2026-09-09
Setophaga castanea,22,3,0.0000,2026-09-09
Setophaga castanea,19,2,0.0000,2026-09-09
Setophaga castanea,11,1,0.0000,2026-09-09
Setophaga castanea,13,1,0.0000,2026-09-09
Setophaga castanea,24,1,0.0000,2026-09-09
Setophaga citrina,23,62,0.0001,2026-09-09
Setophaga citrina,13,12,0.0000,2026-09-09
Setophaga citrina,11,4,0.0000,2026-09-09
Setophaga citrina,19,4,0.0000,2026-09-09
Setophaga citrina,22,1,0.0000,2026-09-09
Setophaga delicata,19,2,0.0001,2026-09-09
Setophaga delicata,22,2,0.0000,2026-09-09
Setophaga delicata,23,2,0.0000,2026-09-09
Setophaga delicata,13,1,0.0000,2026-09-09
Setophaga discolor,23,70,0.0001,2026-09-09
Setophaga discolor,13,6,0.0000,2026-09-09
Setophaga discolor,19,4,0.0000,2026-09-09
Setophaga discolor,11,2,0.0000,2026-09-09
Setophaga discolor,22,2,0.0000,2026-09-09
Setophaga discolor,17,1,0.0000,2026-09-09
Setophaga discolor,20,1,0.0000,2026-09-09
Setophaga discolor,24,1,0.0000,2026-09-09
Setophaga dominica,23,36,0.0001,2026-09-09
Setophaga dominica,13,7,0.0000,2026-09-09
Setophaga dominica,11,6,0.0000,2026-09-09
Setophaga dominica,19,4,0.0000,2026-09-09
Setophaga dominica,22,2,0.0000,2026-09-09
Setophaga fusca,23,76,0.0001,2026-09-09
Setophaga fusca,11,7,0.0000,2026-09-09
Setophaga fusca,22,6,0.0000,2026-09-09
Setophaga fusca,13,5,0.0000,2026-09-09
Setophaga fusca,19,3,0.0000,2026-09-09
Setophaga fusca,25,1,0.0000,2026-09-09
Setophaga graciae,23,27,0.0001,2026-09-09
Setophaga graciae,22,6,0.0000,2026-09-09
Setophaga graciae,13,3,0.0000,2026-09-09
Setophaga graciae,11,2,0.0000,2026-09-09
Setophaga graciae,19,2,0.0000,2026-09-09
Setophaga magnolia,23,57,0.0001,2026-09-09
Setophaga magnolia,13,11,0.0000,2026-09-09
Setophaga magnolia,22,6,0.0000,2026-09-09
Setophaga magnolia,11,4,0.0000,2026-09-09
Setophaga magnolia,19,2,0.0000,2026-09-09
Setophaga magnolia,27,2,0.0000,2026-09-09
Setophaga magnolia,21,1,0.0000,2026-09-09
Setophaga nigrescens,23,54,0.0001,2026-09-09
Setophaga nigrescens,13,8,0.0000,2026-09-09
Setophaga nigrescens,22,7,0.0000,2026-09-09
Setophaga nigrescens,19,3,0.0000,2026-09-09
Setophaga occidentalis,23,57,0.0001,2026-09-09
Setophaga occidentalis,13,9,0.0000,2026-09-09
Setophaga occidentalis,19,3,0.0000,2026-09-09
Setophaga occidentalis,11,2,0.0000,2026-09-09
Setophaga palmarum,23,81,0.0001,2026-09-09
Setophaga palmarum,19,3,0.0000,2026-09-09
Setophaga palmarum,22,3,0.0000,2026-09-09
Setophaga palmarum,11,1,0.0000,2026-09-09
Setophaga palmarum,13,1,0.0000,2026-09-09
Setophaga palmarum,24,1,0.0000,2026-09-09
Setophaga pensylvanica,23,62,0.0001,2026-09-09
Setophaga pensylvanica,13,10,0.0000,2026-09-09
Setophaga pensylvanica,11,7,0.0000,2026-09-09
Setophaga pensylvanica,22,4,0.0000,2026-09-09
Setophaga pensylvanica,19,3,0.0000,2026-09-09
Setophaga pensylvanica,24,1,0.0000,2026-09-09
Setophaga petechia,23,142,0.0001,2026-09-09
Setophaga petechia,13,37,0.0000,2026-09-09
Setophaga petechia,17,20,0.0000,2026-09-09
Setophaga petechia,11,11,0.0000,2026-09-09
Setophaga petechia,22,11,0.0000,2026-09-09
Setophaga petechia,19,4,0.0000,2026-09-09
Setophaga petechia,33,3,0.0000,2026-09-09
Setophaga petechia,24,2,0.0000,2026-09-09
Setophaga petechia,26,2,0.0000,2026-09-09
Setophaga petechia,27,2,0.0000,2026-09-09
Setophaga petechia,12,1,0.0000,2026-09-09
Setophaga pharetra,23,5,0.0001,2026-09-09
Setophaga pharetra,19,3,0.0000,2026-09-09
Setophaga pharetra,17,1,0.0000,2026-09-09
Setophaga pharetra,22,1,0.0000,2026-09-09
Setophaga pinus,23,54,0.0001,2026-09-09
Setophaga pinus,22,6,0.0000,2026-09-09
Setophaga pinus,19,3,0.0000,2026-09-09
Setophaga pinus,13,2,0.0000,2026-09-09
Setophaga pinus,17,1,0.0000,2026-09-09
Setophaga pinus,33,1,0.0000,2026-09-09
Setophaga pityophila,23,5,0.0001,2026-09-09
Setophaga pityophila,19,3,0.0000,2026-09-09
Setophaga pityophila,11,1,0.0000,2026-09-09
Setophaga pityophila,13,1,0.0000,2026-09-09
Setophaga pityophila,22,1,0.0000,2026-09-09
Setophaga plumbea,23,5,0.0001,2026-09-09
Setophaga plumbea,19,4,0.0000,2026-09-09
Setophaga plumbea,11,1,0.0000,2026-09-09
Setophaga plumbea,13,1,0.0000,2026-09-09
Setophaga plumbea,22,1,0.0000,2026-09-09
Setophaga ruticilla,23,125,0.0001,2026-09-09
Setophaga ruticilla,13,22,0.0000,2026-09-09
Setophaga ruticilla,22,18,0.0000,2026-09-09
Setophaga ruticilla,11,13,0.0000,2026-09-09
Setophaga ruticilla,19,6,0.0000,2026-09-09
Setophaga ruticilla,17,5,0.0000,2026-09-09
Setophaga ruticilla,12,2,0.0000,2026-09-09
Setophaga ruticilla,24,2,0.0000,2026-09-09
Setophaga ruticilla,27,2,0.0000,2026-09-09
Setophaga ruticilla,16,1,0.0000,2026-09-09
Setophaga tigrina,23,56,0.0001,2026-09-09
Setophaga tigrina,22,4,0.0000,2026-09-09
Setophaga tigrina,19,3,0.0000,2026-09-09
Setophaga tigrina,11,2,0.0000,2026-09-09
Setophaga tigrina,13,2,0.0000,2026-09-09
Setophaga tigrina,24,2,0.0000,2026-09-09
Setophaga tigrina,32,1,0.0000,2026-09-09
Setophaga townsendi,23,62,0.0001,2026-09-09
Setophaga townsendi,13,13,0.0000,2026-09-09
Setophaga townsendi,22,4,0.0000,2026-09-09
Setophaga townsendi,19,3,0.0000,2026-09-09
Setophaga townsendi,17,1,0.0000,2026-09-09
Setophaga virens,23,80,0.0001,2026-09-09
Setophaga virens,13,6,0.0000,2026-09-09
Setophaga virens,22,4,0.0000,2026-09-09
Setophaga virens,19,3,0.0000,2026-09-09
Setophaga virens,11,2,0.0000,2026-09-09
Setophaga virens,16,1,0.0000,2026-09-09
Setophaga virens,24,1,0.0000,2026-09-09
Setophaga virens,33,1,0.0000,2026-09-09
Sheppardia aequatorialis,11,4,0.0001,2026-09-09
Sheppardia aequatorialis,19,3,0.0000,2026-09-09
Sheppardia aequatorialis,23,3,0.0000,2026-09-09
Sheppardia aequatorialis,13,1,0.0000,2026-09-09
Sheppardia cyornithopsis,23,4,0.0001,2026-09-09
Sheppardia cyornithopsis,11,3,0.0000,2026-09-09
Sheppardia cyornithopsis,19,2,0.0000,2026-09-09
Sheppardia polioptera,11,3,0.0001,2026-09-09
Sheppardia polioptera,13,3,0.0000,2026-09-09
Sheppardia sharpei,23,5,0.0001,2026-09-09
Sheppardia sharpei,19,2,0.0000,2026-09-09
Sheppardia sharpei,11,1,0.0000,2026-09-09
Sheppardia sharpei,22,1,0.0000,2026-09-09
Sheppardia sharpei,32,1,0.0000,2026-09-09
Sialia currucoides,23,89,0.0001,2026-09-09
Sialia currucoides,13,18,0.0000,2026-09-09
Sialia currucoides,11,14,0.0000,2026-09-09
Sialia currucoides,22,3,0.0000,2026-09-09
Sialia currucoides,17,2,0.0000,2026-09-09
Sialia currucoides,19,2,0.0000,2026-09-09
Sialia currucoides,24,2,0.0000,2026-09-09
Sialia mexicana,23,80,0.0001,2026-09-09
Sialia mexicana,13,23,0.0000,2026-09-09
Sialia mexicana,11,16,0.0000,2026-09-09
Sialia mexicana,22,8,0.0000,2026-09-09
Sialia mexicana,19,2,0.0000,2026-09-09
Sialia mexicana,16,1,0.0000,2026-09-09
Sialia mexicana,17,1,0.0000,2026-09-09
Sialia mexicana,25,1,0.0000,2026-09-09
Sialia mexicana,27,1,0.0000,2026-09-09
Sialia mexicana,32,1,0.0000,2026-09-09
Sialia mexicana,36,1,0.0000,2026-09-09
Sialia sialis,23,97,0.0001,2026-09-09
Sialia sialis,11,39,0.0000,2026-09-09
Sialia sialis,13,39,0.0000,2026-09-09
Sialia sialis,24,23,0.0000,2026-09-09
Sialia sialis,22,12,0.0000,2026-09-09
Sialia sialis,19,4,0.0000,2026-09-09
Sialia sialis,27,3,0.0000,2026-09-09
Sialia sialis,33,3,0.0000,2026-09-09
Sialia sialis,25,2,0.0000,2026-09-09
Sialia sialis,17,1,0.0000,2026-09-09
Sialia sialis,20,1,0.0000,2026-09-09
Sialia sialis,32,1,0.0000,2026-09-09
Sibia morrisoniana,13,2,0.0001,2026-09-09
Sibia morrisoniana,11,1,0.0000,2026-09-09
Sibia morrisoniana,19,1,0.0000,2026-09-09
Sibia morrisoniana,23,1,0.0000,2026-09-09
Sibia nipalensis,23,3,0.0001,2026-09-09
Sibia nipalensis,13,2,0.0000,2026-09-09
Sibia souliei,23,4,0.0001,2026-09-09
Sibia souliei,11,1,0.0000,2026-09-09
Sibia waldeni,13,2,0.0001,2026-09-09
Sibia waldeni,23,2,0.0000,2026-09-09
Sibirionetta formosa,23,19,0.0001,2026-09-09
Sibirionetta formosa,13,17,0.0000,2026-09-09
Sibirionetta formosa,19,5,0.0000,2026-09-09
Sibirionetta formosa,11,3,0.0000,2026-09-09
Sibirionetta formosa,17,1,0.0000,2026-09-09
Sibirionetta formosa,22,1,0.0000,2026-09-09
Sibirionetta formosa,33,1,0.0000,2026-09-09
Sicalis auriventris,23,7,0.0001,2026-09-09
Sicalis auriventris,11,1,0.0000,2026-09-09
Sicalis auriventris,13,1,0.0000,2026-09-09
Sicalis auriventris,17,1,0.0000,2026-09-09
Sicalis auriventris,19,1,0.0000,2026-09-09
Sicalis auriventris,25,1,0.0000,2026-09-09
Sicalis citrina,23,3,0.0001,2026-09-09
Sicalis citrina,11,2,0.0000,2026-09-09
Sicalis citrina,13,2,0.0000,2026-09-09
Sicalis citrina,25,2,0.0000,2026-09-09
Sicalis columbiana,23,3,0.0001,2026-09-09
Sicalis columbiana,25,3,0.0000,2026-09-09
Sicalis columbiana,11,2,0.0000,2026-09-09
Sicalis flaveola,23,101,0.0001,2026-09-09
Sicalis flaveola,11,26,0.0000,2026-09-09
Sicalis flaveola,13,16,0.0000,2026-09-09
Sicalis flaveola,22,15,0.0000,2026-09-09
Sicalis flaveola,19,12,0.0000,2026-09-09
Sicalis flaveola,24,8,0.0000,2026-09-09
Sicalis flaveola,27,6,0.0000,2026-09-09
Sicalis flaveola,17,2,0.0000,2026-09-09
Sicalis flaveola,16,1,0.0000,2026-09-09
Sicalis flaveola,25,1,0.0000,2026-09-09
Sicalis flaveola,32,1,0.0000,2026-09-09
Sicalis flaveola,33,1,0.0000,2026-09-09
Sicalis flaveola,34,1,0.0000,2026-09-09
Sicalis flaveola,36,1,0.0000,2026-09-09
Sicalis lebruni,23,4,0.0001,2026-09-09
Sicalis lebruni,19,3,0.0000,2026-09-09
Sicalis lebruni,11,2,0.0000,2026-09-09
Sicalis lebruni,13,1,0.0000,2026-09-09
Sicalis lutea,23,12,0.0001,2026-09-09
Sicalis lutea,13,2,0.0000,2026-09-09
Sicalis lutea,19,2,0.0000,2026-09-09
Sicalis lutea,11,1,0.0000,2026-09-09
Sicalis lutea,17,1,0.0000,2026-09-09
Sicalis lutea,22,1,0.0000,2026-09-09
Sicalis luteocephala,23,8,0.0001,2026-09-09
Sicalis luteocephala,19,3,0.0000,2026-09-09
Sicalis luteocephala,11,1,0.0000,2026-09-09
Sicalis luteocephala,25,1,0.0000,2026-09-09
Sicalis luteola,23,33,0.0001,2026-09-09
Sicalis luteola,13,7,0.0000,2026-09-09
Sicalis luteola,19,6,0.0000,2026-09-09
Sicalis luteola,11,3,0.0000,2026-09-09
Sicalis luteola,22,3,0.0000,2026-09-09
Sicalis luteola,17,1,0.0000,2026-09-09
Sicalis mendozae,11,3,0.0001,2026-09-09
Sicalis mendozae,13,2,0.0000,2026-09-09
Sicalis mendozae,19,2,0.0000,2026-09-09
Sicalis mendozae,27,1,0.0000,2026-09-09
Sicalis olivascens,23,10,0.0001,2026-09-09
Sicalis olivascens,11,3,0.0000,2026-09-09
Sicalis olivascens,19,2,0.0000,2026-09-09
Sicalis olivascens,22,2,0.0000,2026-09-09
Sicalis olivascens,13,1,0.0000,2026-09-09
Sicalis olivascens,17,1,0.0000,2026-09-09
Sicalis raimondii,23,6,0.0001,2026-09-09
Sicalis raimondii,13,4,0.0000,2026-09-09
Sicalis raimondii,19,4,0.0000,2026-09-09
Sicalis raimondii,11,1,0.0000,2026-09-09
Sicalis raimondii,22,1,0.0000,2026-09-09
Sicalis taczanowskii,13,3,0.0001,2026-09-09
Sicalis taczanowskii,19,3,0.0000,2026-09-09
Sicalis taczanowskii,23,3,0.0000,2026-09-09
Sicalis taczanowskii,11,2,0.0000,2026-09-09
Sicalis uropigyalis,23,7,0.0001,2026-09-09
Sicalis uropigyalis,13,1,0.0000,2026-09-09
Sicalis uropigyalis,19,1,0.0000,2026-09-09
Sicalis uropigyalis,22,1,0.0000,2026-09-09
Sicalis uropigyalis,27,1,0.0000,2026-09-09
Silvicultrix diadema,23,2,0.0001,2026-09-09
Silvicultrix diadema,11,1,0.0000,2026-09-09
Silvicultrix frontalis,23,3,0.0001,2026-09-09
Silvicultrix frontalis,11,1,0.0000,2026-09-09
Silvicultrix frontalis,13,1,0.0000,2026-09-09
Silvicultrix jelskii,11,3,0.0001,2026-09-09
Silvicultrix jelskii,23,3,0.0000,2026-09-09
Silvicultrix jelskii,13,1,0.0000,2026-09-09
Silvicultrix pulchella,11,2,0.0001,2026-09-09
Silvicultrix pulchella,23,2,0.0000,2026-09-09
Silvicultrix pulchella,13,1,0.0000,2026-09-09
Sipia berlepschi,23,5,0.0001,2026-09-09
Sipia berlepschi,11,2,0.0000,2026-09-09
Sipia laemosticta,22,10,0.0001,2026-09-09
Sipia laemosticta,23,6,0.0000,2026-09-09
Sipia laemosticta,11,2,0.0000,2026-09-09
Sipia laemosticta,13,2,0.0000,2026-09-09
Sipia nigricauda,23,4,0.0001,2026-09-09
Sipia nigricauda,11,3,0.0000,2026-09-09
Sipodotus wallacii,19,3,0.0001,2026-09-09
Sipodotus wallacii,11,1,0.0000,2026-09-09
Sipodotus wallacii,13,1,0.0000,2026-09-09
Sipodotus wallacii,23,1,0.0000,2026-09-09
Siptornis striaticollis,23,9,0.0001,2026-09-09
Siptornis striaticollis,22,2,0.0000,2026-09-09
Siptornis striaticollis,11,1,0.0000,2026-09-09
